ids,names,mean,description
1090,Mobile Suit Gundam I,7.29,"In the future, with Earth's population rapidly increasing, humanity has developed giant orbiting space colonies gathered in clusters known as ""Sides."" As the elites on Earth force most of the populace into space, rebellion begins to brew. In the year Universal Century 0079, one of the colony clusters known as Side 3 declares itself the Principality of Zeon and launches a war of independence against the Earth Federation.

Despite having only a fraction of the resources of the Federation, Zeon quickly gains the upper hand in the conflict through the use of giant humanoid robots called mobile suits. Chief among Zeon's mobile suit ace pilots is Char Aznable, a mysterious masked man known as the ""Red Comet."" When Char's squadron comes across the Federation developing its own prototype mobile suit called Gundam in the colony Side 7, his men launch a brutal attack. Amuro Ray, the son of the prototype's developer, gets in the Gundam and is able to fend off the Zeon attack. As Amuro soon finds himself directly in conflict with Char, he is forced to flee the colony on a Federation ship.

[Written by MAL Rewrite]"
1091,Mobile Suit Gundam II: Soldiers of Sorrow,7.38,"As the War continues, Amuro and the White Base crew must make their way toward the Earth Federation Headquarters, Jaburo. On their way they meet several new enemies and face off against impossible odds. They fight in Operation Odessa to relieve the Earth from the clutches of the Zeon forces.

Lives are lost, new friendships are made, and discoveries at every corner. Amuro soon learns that he possesses the powers of the mysterious Newtypes.

(Source: Otakufreakmk2)"
1092,Mobile Suit Gundam III: Encounters in Space,7.77,"The One Year War comes to a close, as the Zeon forces now retreat back into space. Amuro learns much more of his Newtype abilities and tries to use them the best way he can. He's pushed to his limit as he encounters the infamous Char Aznable once again. He also falls in love with a mysterious woman named Lalah Sune, who knows the full potential of the Newtype abilities. 

The greatest battle is about to begin, as many loved ones fall to the power of war. Can the Earth Federation defeat the Principality of Zeon? Or will they fail? Can Char prove that he's the better Newtype than Amuro? They all will be answered now...

(Source: Otakufreakmk2)"
1093,Oishinbo,6.44,"Oishinbo is a drama about newspaper reporters. The main character is a cynical food critic named Yamaoka. Oishinbo is a popular mainstream comic for adults in Japan. It is even mentioned in an episode of ""Iron Chef.""

(Source: AniDB)"
1094,One Piece: Umi no Heso no Daibouken-hen,7.27,"The Straw Hats encounter a city in the middle of a whirlpool, called the Ocean's Navel, that is being destroyed by giant monsters. These monsters supposedly protect a treasure capable of granting wishes, but in the process of defeating these guardians, the crew ends up releasing another evil.  (aired after Episode 53)

(Source: Wikipedia)"
1095,Kidou Keisatsu Patlabor the Movie,7.55,"The Babylon Project is a massive renovation of Tokyo's neighborhoods, including the creation of artificial islands in the Bay. Utilizing ""Labors,"" or robots created for the express purpose of doing work, architects and construction crews are able to more efficiently progress development of the overhaul. When a key figure in the Project's conception is found dead after committing suicide under mysterious circumstances, Captain Kiichi Gotou's Patlabor police unit is tasked with getting to the bottom of the bizarre situation.

As several Labors begin to go haywire and a hacked AI program endangers the people of Tokyo, young pilot Noa Izumi and her Patlabor Alphonse work under Gotou's orders to save the city and the entire nation from a massive biblical conspiracy.

[Written by MAL Rewrite]"
1096,Kidou Keisatsu Patlabor 2 the Movie,7.9,"Three years after the Babylon Project conspiracy is resolved, the members of Kiichi Gotou's Patlabor unit have gone their separate ways. Gotou remains with the Patlabor team, accompanied by Shinobu Nagumo, his romantic crush and comrade.

Playing into the public's skepticism toward the Japanese Ground Self-Defense Force, a terrorist organization begins to work from within the military to cause destruction and mass civil unrest throughout Japan. Nagumo learns that the mastermind behind the growing terrorist plot is none other than Yukihito Tsuge, her former mentor and lover.

Gotou reassembles his former Patlabor team, spearheaded by pilot Noa Izumi. Leading the team into a mission to arrest Tsuge, Nagumo must come to terms with her complicated past relationships in order to save Japan.

[Written by MAL Rewrite]"
1097,Lime-iro Senkitan,5.95,"Around the the 37th year of the Meiji Era (1904), in the midst of the Russo-Japanese war, the small Japanese army, in need of assistance, uses its special flying (thanks to a benevolent demon) ship, the Amanohara, to attack Russia's major base at Port Arthur (Lushun).

Umakai Shintaro, a Russian diplomat originally from Japan, defects and goes to Sapporo to teach at a girls academy. However, that girls academy is not typical—it is on board the Amanohara, and the five girls Shintaro teaches are known as the Raimu Unit—girls with the ability to summon powerful beings to fight for them. Shintaro eventually becomes their teacher and general in battle, and so the six embark on a weird and excessively erotic journey, as Shintaro helps the girls overcome their weaknesses, become stronger for the final stand at Lushun, and also understand the motives of the ""Russian Spiritual Corps"" that assist the opponent, which, unfortunately, has one member whom Shintaro knew well...

(Source: ANN)"
1098,Samurai Girl Real Bout High School,5.95,"At Daimon High School, kids settle their disputes by dueling with each other in the school's official K-Fight battle arena. Ryoko Mitsurugi, samurai girl and undefeated K-Fight champion, is called upon by a mysterious Priestess to protect the Earth from an invasion coming from the alternate universe of Solvania. She must face battles that will test her skills, her friendships, and her heart in order to find her true strength as a samurai warrior. 

(Source: ANN)"
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,5.97,"The story takes place in warrior kingdom where a deadly martial art called Shadow Skill is practiced to defend the continued existence of the kingdom. Dreaming of becoming an invincible warrior one day, like the legendary warrior named Scar Face who has defeated 2,000 opponents, the boy named Cau Ban trains hard with his older adopted sister Elle who has mastered Shadow Skill. A deadly combat breaks out when a rouge pack of intruders suddenly assaults the castle to steal a box that contains a secret... 

(Source: ANN)"
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,6.09,"Meet Yohko Yamamoto - a cat-eyed, 15-year-old girl in the late 20th century with a love for videogames and Pocky. Because of her exceptional talent with arcade shooters, she's been recruited by Lawson to travel a thousand years into the future to pilot the prototype ship TA-29. Together with Ayano Elizabeth Hakuhoin, Madoka Midoh and Momiji Kagariya, Yohko leads the Terran team against Rouge and Ness' infamous Red Snappers in this epic space adventure. 

(Source: ANN)"
1101,Tenchi Muyou! Manatsu no Eve,7.14,"Tenchi Masaki gets the surprise of his life when a teenage girl approaches him and calls him ""Daddy."" Believing that the girl is mistaking him for someone else, Tenchi brings her home to figure out what is going on, which turns out to be a big mistake. When the girl introduces herself as Mayuka Masaki, Tenchi's daughter, the Masaki household is thrown into yet another frenzy. 

Thinking that Mayuka is just taking advantage of Tenchi, the girls refuse to believe that she is really his child. However, when DNA testing reveals that Tenchi is indeed her father, Washuu comes to the conclusion that Mayuka is his daughter from the future, the result of a recent time distortion. With this new revelation, everyone tries to welcome Mayuka into their lives with the sole exception being Ryouko Hakubi, who senses something sinister lurking beneath Mayuka's charm.

[Written by MAL Rewrite]"
