ids,names,mean,description
27405,Zou no Senaka: Tabidatsu Hi,6.06,"When elephants are about to die, they will leave their herd and die alone. When a person knows that he is about to die, what will he choose? It's lung cancer, and it has already metastasized. There are probably 6 months left. It's a story about a man's last few steps in his life. It's probably quite different from the elephants."
27411,Koukaku Kidoutai: Shin Movie,7.47,"In the year 2027, a year following the end of the non-nuclear World War IV, a bomb has gone off in Newport City, killing a major arms dealer who may have ties with the mysterious 501 Organization. Public Security official Daisuke Aramaki hires full-body cyber prosthesis user and hacker extraordinaire, Motoko Kusanagi, to investigate.

(Source: Wikipedia)"
27413,Shinkyoku no Grimoire The Animation,6.85,Based on the adult manga by Sawaru Erect.
27417,Diabolik Lovers OVA,5.76,OVA of Diabolik Lovers included with the upcoming game Diabolik Lovers DARK FATE.
27419,"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari",6.79,"New animation featuring a new song recording by the Shirahamazaka High School Chorus Club, bundled with the BD Box set."
27437,Mushiba Tetsudou,5.37,"""Brush your teeth, or the Cavity Express will come get ya!""

Dentist apprentice boy EGG, and his side-kick cavity pal C1 hops into the mechanical-biological-train ""Cavity Express"" to explore through cavity world to accomplish necessary training need to achieve yearning DOCTOR title!

Toothbrush and Toothpaste as his arsenal, Boy Egg resist against bad-nasty-cavities to rush for the ""End of the Journey Station""!!!

Cavity Express is one of a kind, fantasy adventure animation!

(Source: AniDB)"
27441,Show By Rock!!,7.04,"The great music adventure in Show by Rock!! begins after Cyan decides to play her favorite rhythm game and suddenly gets sucked in, finding herself in a world called Midi City where music reigns supreme. She learns that anyone who delivers amazing and powerful music also has the ability to control the city. However, not all music is pure. An evil plan is set in motion to engulf the whole Midi City in darkness. Is it too late for Cyan to do something?

Cyan Hijirikawa always regards herself as nothing but an ordinary girl living in a mediocre world. She has great talent and extreme guitar skills, but she also lacks the confidence to take the first step in realizing her dream to play in a band and be a music millionaire! Little did she know that an eminent power resides deep within herself—the power to defeat evil with her magical music!

Join Cyan, Chuchu, Retoree and Moa in a world where music is everything."
27451,Porong Porong Pororo 2,5.82,A direct continuation of the previous season that starts with the introduction of a new character called Petty who is a female penguin.
27453,Pororo-wa Noraehaeyo,,Sing-A-Long with Pororo and his friends. The series features both stage singing and in-story singing similar to that of Disney films.
27455,Porong Porong Pororo 3,5.75,A direct continuation of the second season. This time there are aliens and a robot friend that hangs out with the gang.
27457,Porong Porong Pororo 4,,A direct continuation of the previous season where an anthropomorphic car gets separated from his home and arrive in Pororo's village and beings to live there.
27459,Porong Porong Pororo 5,,The fifth season of Pororo with a focus more on racing.
27461,Pororo's English Show,,A musical style season like Pororo-wa Noraehaeyo but the cast speaks entirely English with the original English dub cast as a way to teach English to native Korean Children.
27463,Pororo Geugjangpan Super Sseolmae Daemoheom,,Pororo and the gang entry a sleigh racing contest after getting guidance under a 'champion'. Turns out the champion was a liar and now the gang has to fight tooth and nail to win first place in order to keep their pride after talking big.
27465,Pororo Hanguk-e Wass-eoyo,,"Korean Culture and Information Service, Ministry of Culture, Sports and Tourism commissioned a Pororo short to promote Korean travel to English speaking youths across the world and to domestic youths to explore their own country.

The is the first Pororo work to feature humans. The story is split into 4 chunks for the single episode."
27467,Yoligongju Loopy,,"A spin-off Pororo series focusing around food, predominantly kimchi incorporated food. Loopy was the cooking expert in the original series so she explains the food and science by magically transforming into a Cooking Princess."
27491,Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,,
27493,Sore Ike! Anpanman: Yuuki to Honoo to Christmas,,
27495,Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,,"Yakisobaman and Uncle Negi try to escort the young Pepper Trio and their important cargo to Vegetable Village in time for the carnival this evening but Baikinman and his gang are trying to steal the cargo. Luckily, Naganegiman keeps showing up to help fight them off, but how? Who could this mysterious masked swordsman be?

(Source: Shiteater Subs)"
27497,Sore Ike! Anpanman: Kieta Jam Ojisan,,
27501,Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi,,
27503,Karen Senki,5.78,"In the post-apocalyptic aftermath of a war between machines and their creators, machines rule while humans exist in a state of servitude. Titular character Karen leads Resistance Group 11, an eclectic group of humans who find themselves fighting for their lives as they are hunted by the robots in each episode. Is this the end of humanity? Are they fighting a losing battle?

Through Karen, we delve into a struggle between right and wrong, between indifference and love that explores some of the deepest questions about humanity. What is the difference between a thinking machine and a human being? What is a soul?

(Source: Crunchyroll)"
27509,Toaru Majutsu no Index 10th Anniversary PV,6.85,"To celebrate the ten years of Kazuma Kamachi's professional career as a writer, Dengeki released a video showing the main cast of Kamachi's works as they gather for the 10th anniversary event.

(Source: Toaru Majutsu no Index Wiki)"
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),,TV series of Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www
27521,Gra-P & Rodeo,,"Rodeo is a normal high school boy who aims to be like GRANRODEO. Gra-P, a self-proclaimed music producer who comes from the future, tries to help him."
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,7.23,"Based on the Fate/Kaleid Liner Prisma☆Illya 2wei! manga by Hiroshi Hiroyama, which is a spin-off of the Fate/stay night erotic visual novel by Type-Moon."
27539,Pikmin Short Movies,6.93,"Three short stories from the Nintendo Pikmin game series.

The short 3D animated film is a project that Shigeru Miyamoto, a Japanese video game designer, created to explore the characters in a way his games could not."
27551,Deko Boko Friends,,"The creators of Deko Boko Friends, Maruyama Momoko and Kuwamoto Ryoutarou (m&k), have a fervent wish - they would like to see children grow into adults who live harmoniously with individuals representing a variety of backgrounds and personalities.

The twelve characters represent 12 types of personality traits. Each character is an amalgamation and condensation of traits found in a variety of people. The creators would like to see children develop tolerance and a broad-minded mental outlook that would enable them to accept each person they encounter. The concept uses the element of surprise to introduce this series of animated short stories. Each animated short focuses on one character and brings his or her strong personality trait to life. 

(Source: AniDB)"
27557,Ajisai no Uta,,"This is a heartwarming story about a family during the Edo era. The main character, Kuritaro, lives with his father and a stray dog. Despite his mother's death, he continues to live a cheerful life.

(Source: AnimeNfo)"
